,participant,day,block,trial_id,position,grasp,signal
4115,7,2,2,66,7,3,"[[-1.6770608e-05 -1.0075277e-05  6.6122338e-06 ...  1.9798576e-05
   2.3157034e-05  1.6780054e-05]
 [-2.9552407e-06  9.0977555e-06 -2.1139872e-06 ... -3.2491607e-05
  -5.0698413e-06  1.0908102e-06]
 [ 1.0496138e-06  1.9677484e-06  4.9950318e-06 ...  1.2366471e-05
   1.8455479e-05  2.0997357e-05]
 ...
 [-7.8523244e-06 -2.7130311e-05 -5.6970217e-05 ...  5.8707160e-06
   5.0243166e-06  4.0064147e-06]
 [-7.9671827e-06 -5.6938129e-06 -4.3082960e-06 ... -3.6940702e-07
  -1.6766807e-06 -1.7546312e-06]
 [-8.5387937e-06 -4.3840173e-06 -1.6696695e-06 ... -2.8617835e-06
  -3.3652436e-06 -2.7915705e-06]]"
4116,7,2,2,67,7,3,"[[ 1.1515374e-05  1.1907320e-05  1.0849919e-05 ... -6.1667291e-05
  -7.2864561e-05 -4.9797636e-05]
 [ 2.3893197e-05  2.3553597e-05  2.3370329e-05 ...  7.1350237e-06
   6.3705943e-06  1.1289348e-05]
 [ 1.0778953e-05  1.0408899e-05  9.5128662e-06 ...  6.6773805e-06
   8.5332549e-06  8.8472689e-06]
 ...
 [-5.6911254e-06 -5.7225402e-06 -4.3539976e-06 ... -1.1080309e-05
  -1.1261518e-05 -1.2084820e-05]
 [-8.7027620e-06 -9.2362252e-06 -9.8587752e-06 ... -1.5864520e-05
  -1.6657814e-05 -1.6762277e-05]
 [-8.2228098e-06 -1.0492453e-05 -1.1955981e-05 ... -9.8326173e-06
  -9.4156685e-06 -9.7551838e-06]]"
4117,7,2,2,68,7,3,"[[-4.39558988e-07  3.96488758e-06  4.46293961e-06 ... -7.08597781e-07
  -1.08019265e-06  1.05440876e-07]
 [ 3.52346869e-05  4.19484459e-05  4.45020778e-05 ...  2.26976408e-05
   4.84394477e-05  6.68904831e-05]
 [ 1.21852781e-05  1.13171709e-05  1.22524771e-05 ...  4.59728972e-06
   4.57853685e-06  7.27174120e-06]
 ...
 [ 3.89735942e-06  2.15246223e-06  7.62540083e-07 ...  1.80922234e-05
   1.66027330e-05  9.31332033e-06]
 [-1.39930607e-05 -1.44275891e-05 -1.53339915e-05 ...  2.94333381e-06
   2.76431570e-06 -2.22165227e-06]
 [-7.71924624e-06 -7.38857852e-06 -8.27367148e-06 ... -6.91245248e-07
   2.50586641e-06  3.68104634e-06]]"
4118,7,2,2,69,7,3,"[[-1.67396888e-06 -3.45739380e-07  1.34595348e-06 ...  2.20620459e-05
   1.78659320e-05  1.65300371e-05]
 [ 2.65988147e-05  2.31732265e-05  1.98842718e-05 ...  5.43563074e-05
   6.44025713e-05  6.91113892e-05]
 [ 8.88373143e-06  1.17313075e-05  1.45164204e-05 ...  1.49029229e-05
   1.56053848e-05  1.49088182e-05]
 ...
 [-7.04555396e-06 -8.39103541e-06 -8.31961370e-06 ...  3.20928677e-07
   2.05912306e-06  3.52981988e-06]
 [-5.70915654e-06 -5.70466045e-06 -5.78331401e-06 ... -1.12830194e-05
  -1.11719173e-05 -1.10592628e-05]
 [-4.18659556e-06 -5.65436312e-06 -5.90772743e-06 ... -2.49428722e-05
  -1.69405448e-05 -1.99441843e-06]]"
4119,7,2,2,70,7,3,"[[ 6.6451653e-06  3.4389739e-06  3.2384694e-06 ...  2.2464228e-05
   3.8715374e-05  4.9120386e-05]
 [ 3.0754894e-05  4.2676817e-05  4.8906069e-05 ...  2.5060997e-05
   3.7514244e-05  5.2020445e-05]
 [ 1.3926412e-05  1.5533766e-05  1.6688642e-05 ...  4.5482989e-06
   1.0570845e-05  1.2323958e-05]
 ...
 [-1.1159987e-06 -2.0877694e-06 -3.0185158e-06 ... -7.4860845e-06
  -6.0225011e-06 -4.5022530e-06]
 [-4.8392862e-06 -6.2701351e-06 -9.3087647e-06 ... -1.2208964e-05
  -1.1367940e-05 -9.8990395e-06]
 [-2.0477059e-07  4.2592333e-07 -1.3139003e-06 ...  9.9811623e-06
   2.9534149e-06 -3.0778554e-06]]"
4120,7,2,2,71,9,1,"[[ 1.6317123e-05  1.1676725e-05  1.7176130e-06 ... -8.9912510e-06
  -7.2785056e-06 -5.7082789e-06]
 [ 1.0892458e-05  1.7057067e-05  1.9821189e-05 ...  1.8941942e-05
   2.0960659e-05  1.9478401e-05]
 [-1.0512699e-05 -8.6668733e-06 -5.4086668e-06 ... -6.6369098e-06
  -1.1768252e-05  8.3286723e-06]
 ...
 [-7.4374825e-06 -5.7733232e-06 -7.0898545e-06 ... -1.0602719e-05
  -1.4669922e-05 -1.7768170e-05]
 [-5.9686140e-06 -6.3388043e-06 -7.0489241e-06 ... -1.5926607e-05
  -1.5853215e-05 -1.4439996e-05]
 [-6.4518690e-06 -4.8194047e-06 -4.3582136e-06 ... -7.6786073e-06
  -1.0734854e-05 -1.2458689e-05]]"
4121,7,2,2,72,9,1,"[[ 1.3091224e-05  1.7402379e-05  1.9812936e-05 ...  1.9129120e-05
   1.7728878e-05  1.6220143e-05]
 [ 3.0092838e-06  8.1223989e-06  1.2077862e-05 ...  3.4558223e-05
   3.9647559e-05  3.8686070e-05]
 [ 8.3909626e-06  9.1368329e-06  9.7344928e-06 ...  3.6617769e-06
   1.0112760e-05  7.1319987e-06]
 ...
 [-8.3817004e-06 -8.4032290e-06 -8.3816913e-06 ... -9.7421171e-06
  -8.2425277e-06 -7.0553037e-06]
 [-7.7205887e-06 -7.6844171e-06 -7.3116216e-06 ... -1.4429919e-05
  -1.2731344e-05 -1.2558625e-05]
 [-4.7268250e-06 -3.5956164e-06 -2.7488929e-06 ... -1.4460381e-05
  -1.6415745e-05 -1.6333966e-05]]"
4122,7,2,2,73,9,1,"[[ 1.69601026e-05  1.24507642e-05  9.04780700e-06 ...  7.24990014e-06
   5.36526886e-06  4.00248791e-06]
 [ 2.13026924e-05  2.11451352e-05  1.98155722e-05 ...  2.23725274e-05
   2.09756654e-05  1.91291820e-05]
 [ 1.23897617e-05  1.04085302e-05  9.51328275e-06 ...  5.71793817e-06
   3.76420780e-06  3.69605300e-06]
 ...
 [-1.07832275e-05 -9.73594979e-06 -1.06261168e-05 ... -1.03233542e-05
  -1.28666734e-05 -1.50990672e-05]
 [-8.38396954e-06 -8.51234654e-06 -8.86789439e-06 ... -1.07820370e-05
  -1.22631745e-05 -1.27629746e-05]
 [-6.23713595e-06 -4.80949120e-06 -1.84205544e-06 ...  7.87882470e-07
  -8.55731571e-07 -3.01458908e-06]]"
4123,7,2,2,74,9,1,"[[ 7.7185568e-06  8.4664925e-06  9.3591689e-06 ...  2.5655618e-05
   2.1582589e-05  1.8824534e-05]
 [-8.9454761e-06 -4.0310977e-05 -3.9291092e-05 ...  1.1149569e-05
   2.0071031e-05  3.4551078e-05]
 [ 1.0082784e-05  1.0802117e-05  8.2314300e-06 ...  2.5501031e-05
   6.0815317e-05  7.1814946e-05]
 ...
 [-7.0574438e-06 -8.6020991e-06 -1.0339129e-05 ...  2.1737580e-06
   6.0163638e-06  5.0656972e-06]
 [-6.4009278e-06 -7.3958390e-06 -1.0866896e-05 ... -3.8694302e-06
  -3.0715910e-06 -3.0457036e-06]
 [-6.3368925e-06 -6.3451653e-06 -5.8166052e-06 ... -5.7008206e-06
  -5.7129155e-06 -6.3694920e-06]]"
4124,7,2,2,75,9,1,"[[ 3.01087985e-05  2.38897137e-05  1.87277437e-05 ...  9.05263914e-06
   1.27525645e-05  1.61037624e-05]
 [ 2.78328480e-05  2.49582263e-05  1.91540057e-05 ...  2.65196759e-05
   2.35489042e-05  2.04774933e-05]
 [ 1.46629891e-05  1.24258286e-05  9.59274985e-06 ...  1.62562958e-06
   1.03864731e-05  1.54042264e-05]
 ...
 [-7.93204254e-06 -6.17456953e-06 -5.68869837e-06 ... -1.24192948e-05
  -1.77715192e-05 -2.32359453e-05]
 [-7.42634302e-06 -6.15601311e-06 -5.70716611e-06 ... -9.03007185e-06
  -1.14005497e-05 -1.37299321e-05]
 [ 1.31642139e-06  1.88896820e-06  4.29674458e-07 ... -4.36697155e-06
  -8.07593915e-06 -1.10838428e-05]]"
4125,7,2,2,76,1,6,"[[ 7.2538960e-06  8.4074145e-06  9.9377012e-06 ...  1.1418064e-05
   8.8834340e-06  7.1625650e-06]
 [ 2.0319352e-05  1.9260160e-05  1.7524560e-05 ...  1.7080551e-05
   1.8497773e-05  1.8354962e-05]
 [ 1.0650802e-05  9.8673527e-06  7.6725564e-06 ...  1.1755010e-05
   1.0258016e-05  8.9939031e-06]
 ...
 [-2.7231349e-06 -1.2367261e-06 -9.2794386e-07 ... -6.3866551e-06
  -3.5467667e-06 -2.3514892e-06]
 [-6.4945575e-06 -5.7057191e-06 -6.8967242e-06 ... -8.4313060e-06
  -7.1651011e-06 -5.5979972e-06]
 [-1.5035754e-05 -1.1759004e-05 -8.9167352e-06 ... -9.7468264e-06
  -7.2720877e-06 -6.2346639e-06]]"
4126,7,2,2,77,1,6,"[[ 1.2129629e-05  1.0629386e-05  9.2942410e-06 ...  1.1445209e-05
   1.2942754e-05  1.3091906e-05]
 [ 1.9952387e-05  1.9029756e-05  2.1467795e-05 ...  2.7183174e-05
   2.8462924e-05  2.8530943e-05]
 [ 9.2026548e-06  1.0820583e-05  1.0887787e-05 ...  1.1665252e-05
   1.0495568e-05  1.1098627e-05]
 ...
 [-5.6945573e-06 -5.1618813e-06 -3.5728096e-06 ... -2.4950200e-06
  -3.2461332e-06 -8.3702816e-06]
 [-9.8071341e-06 -7.2122880e-06 -4.1394301e-06 ... -7.9477377e-06
  -8.3877121e-06 -8.3972482e-06]
 [-6.8188101e-06 -4.6040677e-06 -3.2344726e-06 ... -8.9696941e-06
  -9.0830245e-06 -1.1385048e-05]]"
4127,7,2,2,78,1,6,"[[ 1.34678921e-05  1.20136956e-05  1.05959871e-05 ...  7.55115116e-06
   9.82121674e-06  9.94722996e-06]
 [ 2.41852376e-05  2.56041931e-05  2.52741647e-05 ...  1.76952817e-05
   1.74792367e-05  1.73594090e-05]
 [ 1.12990474e-05  1.04131077e-05  1.04002265e-05 ...  1.10688698e-05
   1.12728985e-05  1.16277342e-05]
 ...
 [-5.45803505e-06 -5.21080256e-06 -4.41575139e-06 ... -5.71235660e-06
  -5.70142720e-06 -5.71228611e-06]
 [-4.93156358e-06 -7.77596324e-06 -9.00397390e-06 ... -5.70705924e-06
  -5.70663951e-06 -5.93004006e-06]
 [-5.91228627e-06 -5.72609952e-06 -5.68773066e-06 ... -6.38285655e-07
  -1.37289976e-06 -1.68440124e-06]]"
4128,7,2,2,79,1,6,"[[ 1.2194817e-05  1.2867931e-05  1.1531636e-05 ...  1.0446477e-05
   8.1381722e-06  9.8334949e-06]
 [ 2.3647750e-05  2.8180504e-05  2.8513814e-05 ...  9.4553798e-06
   1.2093155e-05  1.4120252e-05]
 [ 1.1585089e-05  1.3101232e-05  1.2191751e-05 ...  6.3417033e-06
   6.4145961e-06  7.3823066e-06]
 ...
 [-7.2498647e-06 -9.5258083e-06 -1.1391651e-05 ... -8.4290141e-06
  -7.4646032e-06 -6.3038715e-06]
 [-9.6026270e-06 -8.6780328e-06 -1.0412392e-05 ... -9.9839972e-06
  -8.1511071e-06 -8.2604920e-06]
 [-1.2538189e-06 -3.8083658e-06 -8.6300743e-06 ... -6.0199718e-06
  -5.2477071e-06 -5.5679607e-06]]"
4129,7,2,2,80,1,6,"[[ 1.23142172e-05  1.02978047e-05  8.95437006e-06 ...  1.26324348e-05
   1.08736667e-05  9.20052025e-06]
 [ 1.84412183e-05  2.14943757e-05  2.26638331e-05 ...  2.07076373e-05
   1.97665449e-05  1.94740715e-05]
 [ 9.80206005e-06  1.06348116e-05  1.14433878e-05 ...  1.15224584e-05
   1.00429170e-05  1.03216325e-05]
 ...
 [-7.94684274e-06 -6.27128475e-06 -5.89000001e-06 ... -7.84547046e-06
  -7.37474647e-06 -7.39594225e-06]
 [-1.04200080e-05 -9.94761194e-06 -8.78172250e-06 ... -1.15238736e-05
  -1.10816318e-05 -1.16688543e-05]
 [-5.87071054e-06 -6.36157029e-06 -6.09771269e-06 ... -9.38927587e-06
  -1.06356247e-05 -1.16654428e-05]]"
4130,7,2,2,81,3,6,"[[ 1.2512047e-05  1.3482036e-05  1.4191448e-05 ...  2.0003485e-05
   1.8867589e-05  1.7468205e-05]
 [ 2.2306762e-05  2.2489603e-05  2.1602433e-05 ...  1.7735234e-05
   2.0671458e-05  2.3405804e-05]
 [ 1.0115597e-05  1.1772548e-05  1.0983663e-05 ...  6.5013546e-06
   8.7078570e-06  9.4170264e-06]
 ...
 [-6.6459384e-06 -5.7041257e-06 -1.2173223e-05 ... -7.3166043e-06
  -7.3793349e-06 -7.4655804e-06]
 [-1.0690238e-05 -1.0348310e-05 -8.8300067e-06 ... -6.6954012e-06
  -8.1439375e-06 -1.0422069e-05]
 [-3.3701381e-06 -4.5326774e-06 -7.4657910e-06 ... -1.1092417e-05
  -1.1063742e-05 -1.1538065e-05]]"
4131,7,2,2,82,3,6,"[[ 1.13094857e-05  1.06998987e-05  1.10816445e-05 ...  1.26628101e-05
   1.15863604e-05  1.19856186e-05]
 [ 2.20325273e-05  2.08671281e-05  2.08341426e-05 ...  2.11569513e-05
   2.30727728e-05  2.51474048e-05]
 [ 6.57413511e-06  7.37286200e-06  8.43775433e-06 ...  9.07361391e-06
   9.49994319e-06  1.10087703e-05]
 ...
 [ 9.32527655e-06 -1.59675790e-06 -7.18303954e-06 ... -6.13947168e-06
  -6.39226982e-06 -7.10729455e-06]
 [-5.03634283e-06 -6.66907090e-06 -7.05572211e-06 ... -3.70171847e-06
  -2.64358005e-06 -2.65296467e-06]
 [-3.49119910e-06 -4.04098500e-06 -2.23295365e-06 ...  8.50080596e-06
   1.02167096e-05  1.11522168e-05]]"
4132,7,2,2,83,3,6,"[[ 9.8476257e-06  1.1035424e-05  1.1120317e-05 ...  7.7502027e-06
   1.0292317e-05  1.2823354e-05]
 [ 1.5791216e-05  1.4464309e-05  1.3811722e-05 ...  1.7819653e-05
   1.7838702e-05  1.8786042e-05]
 [ 1.1873766e-05  1.0437447e-05  1.0376081e-05 ...  9.7452175e-06
   9.9481631e-06  1.1827308e-05]
 ...
 [-8.4922103e-06 -7.3649417e-06 -6.7368710e-06 ... -1.8097400e-05
  -1.9903769e-05 -2.0526642e-05]
 [-7.9469091e-06 -9.1686688e-06 -9.7028887e-06 ... -1.3754074e-05
  -1.7376424e-05 -1.9170056e-05]
 [-7.9032052e-06 -9.4722091e-06 -9.1044994e-06 ... -4.1634554e-05
  -3.1849006e-05 -2.1680669e-05]]"
4133,7,2,2,84,3,6,"[[ 1.10442043e-05  1.13715187e-05  9.26409211e-06 ...  1.23221253e-05
   1.44132746e-05  1.28221600e-05]
 [ 1.61041789e-05  1.40796665e-05  1.72020609e-05 ...  2.35707776e-05
   2.11616662e-05  2.01333987e-05]
 [ 1.26294599e-05  1.27339490e-05  1.38191172e-05 ...  1.04118262e-05
   1.04014971e-05  1.10061446e-05]
 ...
 [-2.93033486e-06 -4.70887517e-06 -4.13352200e-06 ... -7.63863500e-06
  -8.39717177e-06 -7.64486322e-06]
 [-8.47087085e-06 -9.72625821e-06 -1.04871669e-05 ... -1.49516163e-05
  -1.57800423e-05 -1.50327005e-05]
 [-6.16414445e-06 -7.03638671e-06 -7.50864137e-06 ... -4.64544028e-05
  -3.52780771e-05 -2.30345540e-05]]"
4134,7,2,2,85,3,6,"[[ 8.4766989e-06  1.0240648e-05  9.7168586e-06 ...  1.2406434e-05
   1.2435120e-05  1.2926759e-05]
 [ 2.2112026e-05  2.0639651e-05  1.9462470e-05 ...  2.1973272e-05
   2.2411939e-05  2.2979415e-05]
 [ 7.7089771e-06  7.1388299e-06  6.0324219e-06 ...  5.6846384e-06
   4.6887299e-06  7.1253594e-06]
 ...
 [-4.3406785e-06 -3.7930033e-06 -3.3330805e-06 ... -6.4859582e-06
  -6.5685458e-06 -7.6012416e-06]
 [-6.2390773e-06 -7.2592666e-06 -9.0706253e-06 ... -1.4169866e-05
  -1.3955025e-05 -1.2756646e-05]
 [-4.5209727e-06 -4.3569698e-06 -6.0428379e-06 ... -9.7277207e-06
  -9.2970567e-06 -8.0152377e-06]]"
4135,7,2,2,86,5,6,"[[ 6.09114704e-06  8.14888790e-06  1.12344042e-05 ...  1.22260517e-05
   1.18711114e-05  1.04029077e-05]
 [ 2.03849013e-05  1.92694606e-05  1.74410252e-05 ...  2.34915897e-05
   2.44720359e-05  2.24965188e-05]
 [ 7.40892892e-06  9.29368798e-06  1.12876041e-05 ...  8.46360217e-06
   8.99057068e-06  9.06224159e-06]
 ...
 [-7.13574700e-05 -5.27780758e-05 -2.12795494e-05 ... -1.10784040e-05
  -9.88904776e-06 -8.72826695e-06]
 [-7.03672322e-06 -7.28536952e-06 -8.00462658e-06 ... -1.39109707e-05
  -1.31717325e-05 -1.10817573e-05]
 [-4.68091639e-06 -4.16132480e-06 -3.00494685e-06 ... -9.57595057e-06
  -8.55601775e-06 -6.37282346e-06]]"
4136,7,2,2,87,5,6,"[[ 1.21901430e-05  1.22039301e-05  1.34531747e-05 ...  1.29281170e-05
   1.13977731e-05  9.94357924e-06]
 [ 1.94618551e-05  1.94791482e-05  2.05020115e-05 ...  2.05559681e-05
   2.11428269e-05  2.03750569e-05]
 [ 8.01366969e-06  7.72805015e-06  8.75423393e-06 ...  1.29852951e-05
   1.23069285e-05  1.16049896e-05]
 ...
 [-1.13822452e-05 -1.28565671e-05 -1.25830820e-05 ... -8.33738886e-06
  -8.44731039e-06 -7.89207479e-06]
 [-1.20565664e-05 -1.12961516e-05 -1.00445914e-05 ... -1.64726480e-05
  -1.61287589e-05 -1.47983274e-05]
 [-1.92054758e-05 -2.02535193e-05 -1.94367949e-05 ... -5.61609204e-06
  -5.20245476e-06 -7.73028751e-06]]"
4137,7,2,2,88,5,6,"[[ 9.28865484e-06  9.73243732e-06  1.01095256e-05 ...  7.06840819e-06
   7.69966755e-06  7.74236014e-06]
 [ 2.20380771e-05  2.04158787e-05  2.00186678e-05 ...  2.11197876e-05
   2.33326136e-05  2.29208053e-05]
 [ 9.61629667e-06  6.73296790e-06  5.76632374e-06 ...  8.05656873e-06
   8.42846748e-06  8.98821690e-06]
 ...
 [-9.74124214e-06 -8.83778648e-06 -8.09936228e-06 ... -3.72225441e-06
  -4.92627851e-06 -5.73822990e-06]
 [-1.26560435e-05 -1.33762514e-05 -1.45193571e-05 ... -1.06487096e-05
  -9.42351198e-06 -8.70725944e-06]
 [-8.17756154e-06 -7.71403484e-06 -8.09953963e-06 ... -8.41858764e-06
  -4.20601964e-06 -1.25189763e-06]]"
4138,7,2,2,89,5,6,"[[ 1.29158134e-05  1.21157300e-05  1.18318485e-05 ...  9.45303418e-06
   7.34071909e-06  7.68950122e-06]
 [ 2.67769137e-05  2.67857249e-05  2.34335166e-05 ...  2.08274287e-05
   2.17652087e-05  2.21350983e-05]
 [ 6.87729016e-06  6.29202532e-06  6.16655643e-06 ...  9.07493541e-06
   1.05386889e-05  1.17616692e-05]
 ...
 [-9.75028161e-06 -9.27457222e-06 -7.96335098e-06 ... -4.16271860e-06
  -3.15214743e-06 -3.70877251e-06]
 [-1.56311380e-05 -1.51060540e-05 -1.57011782e-05 ... -1.47381377e-06
  -1.65847086e-06 -3.61200819e-07]
 [-1.07875867e-05 -9.73160604e-06 -1.00360921e-05 ... -4.49463641e-06
  -4.38314692e-06 -4.38234974e-06]]"
4139,7,2,2,90,5,6,"[[ 4.5824927e-06  5.9305753e-06  9.9426143e-06 ...  6.9694047e-06
   8.6522932e-06  9.6206804e-06]
 [ 2.2732425e-05  2.1361555e-05  1.9378058e-05 ...  2.0874793e-05
   2.0455065e-05  1.9608509e-05]
 [ 1.0189460e-05  6.5358427e-06  5.4047432e-06 ...  1.3081008e-05
   1.3289133e-05  1.2525478e-05]
 ...
 [-9.7343946e-06 -7.6558599e-06 -6.7456003e-06 ... -4.7889430e-06
  -3.7198856e-06 -5.0029093e-06]
 [-1.4760718e-05 -1.5115012e-05 -1.3909201e-05 ... -1.7378294e-05
  -1.4970561e-05 -1.0189153e-05]
 [-9.6466320e-06 -1.1866149e-05 -1.4828475e-05 ...  1.5488016e-05
   1.9928606e-05  1.9833435e-05]]"
4140,7,2,2,91,7,6,"[[ 1.1447159e-05  1.1752116e-05  1.2266829e-05 ...  1.4663325e-05
   1.5100176e-05  1.2883788e-05]
 [ 2.2765773e-05  2.2814396e-05  2.0425956e-05 ...  1.7163613e-05
   1.5777905e-05  1.5926249e-05]
 [ 1.1249112e-05  1.0314119e-05  9.4582138e-06 ...  8.3242448e-06
   9.3887338e-06  1.1304873e-05]
 ...
 [-8.9499590e-06 -7.9882338e-06 -7.1587797e-06 ... -6.1414962e-06
  -7.7275108e-06 -7.8632938e-06]
 [-1.5999900e-05 -1.6894926e-05 -1.7121549e-05 ... -1.2717206e-05
  -9.7494622e-06 -9.1268003e-06]
 [-4.2409687e-05 -3.6169451e-05 -2.3487712e-05 ... -4.2300844e-06
  -6.3543257e-06 -9.9681774e-06]]"
4141,7,2,2,92,7,6,"[[ 7.19965283e-06  9.12972519e-06  1.24161024e-05 ...  1.18925691e-05
   1.36877788e-05  1.52132980e-05]
 [ 1.65288729e-05  1.74103134e-05  1.82449439e-05 ...  2.60040597e-05
   2.72549896e-05  2.70915261e-05]
 [ 9.96086601e-06  6.53971665e-06  7.25822247e-06 ...  1.57321774e-05
   1.52288385e-05  1.39819658e-05]
 ...
 [-6.95670451e-06 -5.95308893e-06 -6.16852958e-06 ... -9.89472210e-06
  -1.08400363e-05 -9.97689585e-06]
 [-1.46686971e-05 -1.04885739e-05 -7.72504882e-06 ... -4.48444916e-06
  -6.02782075e-06 -7.02298757e-06]
 [-8.39556469e-06 -8.46361763e-06 -8.39624590e-06 ... -2.96803591e-05
  -2.65061444e-05 -1.96247947e-05]]"
4142,7,2,2,93,7,6,"[[ 1.4538680e-05  1.4183531e-05  1.5501828e-05 ...  1.1088522e-05
   8.8387860e-06  6.9839894e-06]
 [ 2.2881899e-05  2.3144936e-05  2.2921353e-05 ...  2.4287676e-05
   2.3533832e-05  2.4652913e-05]
 [ 1.1698643e-05  1.1651337e-05  9.5063979e-06 ...  1.4205543e-05
   1.3548261e-05  1.2045565e-05]
 ...
 [-9.4100214e-06 -9.7607708e-06 -9.1897746e-06 ... -8.4028206e-06
  -7.9364372e-06 -7.2102612e-06]
 [-8.1039934e-06 -8.8270826e-06 -1.0116016e-05 ... -1.1783869e-05
  -1.4241181e-05 -1.6373378e-05]
 [-1.8912806e-05 -1.7126184e-05 -1.5406311e-05 ...  5.0251956e-06
   1.5521218e-05  2.7102255e-05]]"
4143,7,2,2,94,7,6,"[[ 1.0410430e-05  8.6198170e-06  7.7212080e-06 ...  1.3043739e-05
   1.3363142e-05  1.4458120e-05]
 [ 2.1165568e-05  2.0240946e-05  1.8780773e-05 ...  2.0019517e-05
   2.1674930e-05  2.1816073e-05]
 [ 1.1769388e-05  1.1283867e-05  1.0279596e-05 ...  8.3277146e-06
   7.1193795e-06  7.0548081e-06]
 ...
 [-5.7138159e-06 -5.5885102e-06 -4.6355990e-06 ... -9.5033829e-06
  -9.7422744e-06 -8.3910782e-06]
 [-1.2413535e-05 -1.0087868e-05 -7.0823380e-06 ... -1.3725337e-05
  -1.4395972e-05 -1.5105294e-05]
 [-1.3742999e-05 -1.2892649e-05 -1.0615528e-05 ... -6.0151715e-06
  -3.9151932e-06 -4.3635173e-06]]"
4144,7,2,2,95,7,6,"[[ 1.02791346e-05  1.02731665e-05  1.12819171e-05 ...  9.30631631e-06
   7.93180607e-06  8.62649267e-06]
 [ 2.11499701e-05  1.95879129e-05  1.85367717e-05 ...  1.86959951e-05
   1.89756447e-05  1.97384870e-05]
 [ 1.06428870e-05  1.26983550e-05  1.28142856e-05 ...  1.08868662e-05
   9.26159100e-06  8.79356139e-06]
 ...
 [-5.73895386e-06 -6.71505450e-06 -8.27320582e-06 ... -6.78360630e-06
  -6.05068317e-06 -5.66291283e-06]
 [-1.42016679e-05 -1.82326712e-05 -1.79493327e-05 ... -8.61403714e-06
  -7.35544018e-06 -6.44923102e-06]
 [-1.65424226e-05 -1.79171002e-05 -1.78164410e-05 ... -2.11184270e-05
  -2.55256728e-05 -2.40889494e-05]]"
4145,7,2,2,96,9,6,"[[ 1.1103857e-05  1.1349534e-05  1.2443359e-05 ...  7.7353943e-06
   7.7067607e-06  7.1409927e-06]
 [ 2.3874451e-05  2.3572042e-05  2.1866304e-05 ...  2.0227893e-05
   1.9982401e-05  1.8591276e-05]
 [ 1.5076780e-05  1.4541430e-05  1.2880826e-05 ...  1.2992228e-05
   1.0851106e-05  1.0411635e-05]
 ...
 [-4.8786455e-06 -6.2310723e-06 -5.9300037e-06 ... -9.5315490e-06
  -7.7454679e-06 -7.3998071e-06]
 [-1.2269334e-05 -1.4057055e-05 -1.4884184e-05 ... -9.0763788e-06
  -8.5313568e-06 -7.8089588e-06]
 [-8.4563389e-06 -8.9235209e-06 -8.0514365e-06 ... -2.5794761e-06
  -1.7506894e-06 -1.9783670e-06]]"
4146,7,2,2,97,9,6,"[[ 9.3805020e-06  1.1313038e-05  1.4708227e-05 ...  1.0600174e-05
   1.1960746e-05  9.8310193e-06]
 [ 2.7639024e-05  2.5707617e-05  2.5171586e-05 ...  2.9413244e-05
   2.8517095e-05  2.5728301e-05]
 [ 1.0213019e-05  1.1935905e-05  1.4239221e-05 ...  5.9427243e-06
   4.6929658e-06  5.2264759e-06]
 ...
 [-1.0159223e-05 -8.2004426e-06 -7.0969022e-06 ... -8.7658809e-06
  -7.6506576e-06 -6.3792641e-06]
 [-1.0199163e-05 -9.9809158e-06 -8.6001046e-06 ... -5.7019006e-06
  -6.0832404e-06 -6.8195168e-06]
 [-6.3446619e-06 -8.3805053e-06 -8.9985997e-06 ... -1.9656432e-06
  -2.7309768e-06 -3.4578297e-06]]"
4147,7,2,2,98,9,6,"[[ 1.0429849e-05  9.8635073e-06  8.8651868e-06 ...  1.0166229e-05
   1.0422261e-05  8.3109080e-06]
 [ 2.5776102e-05  2.2391780e-05  2.0362237e-05 ...  2.1466632e-05
   1.9459487e-05  1.9704345e-05]
 [ 9.2972741e-06  7.4207792e-06  7.6473789e-06 ...  1.0339252e-05
   1.1067803e-05  1.1311161e-05]
 ...
 [-5.7184011e-06 -4.5067177e-06 -3.1824929e-06 ... -1.0257043e-05
  -1.1075110e-05 -1.0858083e-05]
 [-1.1977191e-05 -1.1746389e-05 -1.1455360e-05 ... -1.2581884e-05
  -1.3746963e-05 -1.4523177e-05]
 [-1.2245097e-06 -4.0975910e-06 -4.4055100e-06 ... -8.5492902e-06
  -7.0481869e-06 -7.1254326e-06]]"
4148,7,2,2,99,9,6,"[[ 1.17512009e-05  1.29364053e-05  1.44355317e-05 ...  9.50754293e-06
   7.95523556e-06  6.63433320e-06]
 [ 2.09970076e-05  2.11511688e-05  1.98095659e-05 ...  2.07075682e-05
   1.99523474e-05  2.14443226e-05]
 [ 1.01076930e-05  1.18918470e-05  1.00852376e-05 ...  1.41997116e-05
   1.22167694e-05  1.16201991e-05]
 ...
 [-8.54782502e-06 -6.90103843e-06 -5.71121063e-06 ... -8.59771990e-06
  -7.81749259e-06 -7.03098522e-06]
 [-9.18008845e-06 -8.50294327e-06 -9.02568809e-06 ... -1.30972285e-05
  -1.33844660e-05 -1.37682428e-05]
 [-5.86896931e-06 -6.28897897e-06 -8.39855420e-06 ... -3.33636526e-05
  -3.41457671e-05 -3.14013960e-05]]"
